*******************************************************************************
Ephemeris / WWW_USER Thu Nov  5 02:30:22 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 65803 Didymos (1996 GT)         {source: JPL#120}
Center body name: Sun (10)                        {source: DE-0431LE-0431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Oct-08 00:00:00.0000 CT 
Stop  time      : A.D. 2020-Oct-11 00:00:00.0000 CT 
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Output type     : GEOMETRIC cartesian states
Coordinate systm: Body Mean Equator and Node of Date                           
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454131.5 ! 2007-Jan-31.00 (TDB)         Residual RMS= .3525         
   EC= .3839121996067163   QR= 1.013230564896817   TP= 2454482.5145586831      
   OM= 73.25567294445189   W=  319.1987828564368   IN= 3.408288701970675       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= 2.2593              
   H= 18.                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= Xk                    
*******************************************************************************
JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2459133.324305556, A.D. 2020-Oct-10 19:47:00.0000,  1.015810236018630E+08,  1.215027575365669E+08,  2.445733416402936E+06, -2.218484596995393E+01,  2.529282139600500E+01, -2.097766359069068E+00,
2459133.325000000, A.D. 2020-Oct-10 19:48:00.0000,  1.015796925049989E+08,  1.215042750985453E+08,  2.445607550274439E+06, -2.218504953071549E+01,  2.529257791608980E+01, -2.097771260296389E+00,
2459133.325694445, A.D. 2020-Oct-10 19:49:00.0000,  1.015783613959194E+08,  1.215057926459168E+08,  2.445481683851711E+06, -2.218525308762034E+01,  2.529233443455612E+01, -2.097776161242859E+00,
2459133.326388889, A.D. 2020-Oct-10 19:50:00.0000,  1.015770302746285E+08,  1.215073101786774E+08,  2.445355817135110E+06, -2.218545664066795E+01,  2.529209095140468E+01, -2.097781061908456E+00,
2459133.327083333, A.D. 2020-Oct-10 19:51:00.0000,  1.015756991411227E+08,  1.215088276968309E+08,  2.445229950124294E+06, -2.218566018985885E+01,  2.529184746663492E+01, -2.097785962293209E+00,
2459133.327777778, A.D. 2020-Oct-10 19:52:00.0000,  1.015743679954058E+08,  1.215103452003733E+08,  2.445104082819633E+06, -2.218586373519250E+01,  2.529160398024757E+01, -2.097790862397099E+00,
2459133.328472222, A.D. 2020-Oct-10 19:53:00.0000,  1.015730368374746E+08,  1.215118626893084E+08,  2.444978215220816E+06, -2.218606727666941E+01,  2.529136049224207E+01, -2.097795762220139E+00,
2459133.329166667, A.D. 2020-Oct-10 19:54:00.0000,  1.015717056673327E+08,  1.215133801636323E+08,  2.444852347328179E+06, -2.218627081428905E+01,  2.529111700261913E+01, -2.097800661762323E+00,
2459133.329861111, A.D. 2020-Oct-10 19:55:00.0000,  1.015703744849770E+08,  1.215148976233487E+08,  2.444726479141422E+06, -2.218647434805195E+01,  2.529087351137821E+01, -2.097805561023664E+00,
2459133.330555555, A.D. 2020-Oct-10 19:56:00.0000,  1.015690432904111E+08,  1.215164150684536E+08,  2.444600610660858E+06, -2.218667787795755E+01,  2.529063001852002E+01, -2.097810460004151E+00,
2459133.331250000, A.D. 2020-Oct-10 19:57:00.0000,  1.015677120836318E+08,  1.215179324989508E+08,  2.444474741886221E+06, -2.218688140400640E+01,  2.529038652404401E+01, -2.097815358703796E+00,
2459133.331944444, A.D. 2020-Oct-10 19:58:00.0000,  1.015663808646427E+08,  1.215194499148364E+08,  2.444348872817829E+06, -2.218708492619794E+01,  2.529014302795089E+01, -2.097820257122596E+00,
2459133.332638889, A.D. 2020-Oct-10 19:59:00.0000,  1.015650496334407E+08,  1.215209673161141E+08,  2.444223003455378E+06, -2.218728844453272E+01,  2.528989953024012E+01, -2.097825155260558E+00,
2459133.333333333, A.D. 2020-Oct-10 20:00:00.0000,  1.015637183900295E+08,  1.215224847027799E+08,  2.444097133799203E+06, -2.218749195901016E+01,  2.528965603091240E+01, -2.097830053117676E+00,
2459133.334027778, A.D. 2020-Oct-10 20:01:00.0000,  1.015623871344057E+08,  1.215240020748377E+08,  2.443971263849005E+06, -2.218769546963082E+01,  2.528941252996719E+01, -2.097834950693963E+00,
2459133.334722222, A.D. 2020-Oct-10 20:02:00.0000,  1.015610558665732E+08,  1.215255194322834E+08,  2.443845393605135E+06, -2.218789897639414E+01,  2.528916902740521E+01, -2.097839847989404E+00,
2459133.335416667, A.D. 2020-Oct-10 20:03:00.0000,  1.015597245865287E+08,  1.215270367751209E+08,  2.443719523067258E+06, -2.218810247930066E+01,  2.528892552322590E+01, -2.097844745004025E+00,
2459133.336111111, A.D. 2020-Oct-10 20:04:00.0000,  1.015583932942758E+08,  1.215285541033461E+08,  2.443593652235739E+06, -2.218830597834982E+01,  2.528868201742998E+01, -2.097849641737801E+00,
2459133.336805556, A.D. 2020-Oct-10 20:05:00.0000,  1.015570619898114E+08,  1.215300714169630E+08,  2.443467781110257E+06, -2.218850947354216E+01,  2.528843851001690E+01, -2.097854538190758E+00,
2459133.337500000, A.D. 2020-Oct-10 20:06:00.0000,  1.015557306731391E+08,  1.215315887159673E+08,  2.443341909691177E+06, -2.218871296487714E+01,  2.528819500098736E+01, -2.097859434362880E+00,
2459133.338194444, A.D. 2020-Oct-10 20:07:00.0000,  1.015543993442558E+08,  1.215331060003630E+08,  2.443216037978150E+06, -2.218891645235527E+01,  2.528795149034084E+01, -2.097864330254186E+00,
2459133.338888889, A.D. 2020-Oct-10 20:08:00.0000,  1.015530680031650E+08,  1.215346232701460E+08,  2.443090165971540E+06, -2.218911993597603E+01,  2.528770797807802E+01, -2.097869225864660E+00,
2459133.339583333, A.D. 2020-Oct-10 20:09:00.0000,  1.015517366498635E+08,  1.215361405253203E+08,  2.442964293671042E+06, -2.218932341573992E+01,  2.528746446419838E+01, -2.097874121194316E+00,
2459133.340277778, A.D. 2020-Oct-10 20:10:00.0000,  1.015504052843552E+08,  1.215376577658817E+08,  2.442838421077020E+06, -2.218952689164643E+01,  2.528722094870261E+01, -2.097879016243150E+00,
2459133.340972222, A.D. 2020-Oct-10 20:11:00.0000,  1.015490739066367E+08,  1.215391749918340E+08,  2.442712548189104E+06, -2.218973036369606E+01,  2.528697743159018E+01, -2.097883911011174E+00,
2459133.341666667, A.D. 2020-Oct-10 20:12:00.0000,  1.015477425167117E+08,  1.215406922031734E+08,  2.442586675007701E+06, -2.218993383188828E+01,  2.528673391286179E+01, -2.097888805498373E+00,
2459133.342361111, A.D. 2020-Oct-10 20:13:00.0000,  1.015464111145770E+08,  1.215422093999035E+08,  2.442460801532462E+06, -2.219013729622360E+01,  2.528649039251689E+01, -2.097893699704766E+00,
2459133.343055556, A.D. 2020-Oct-10 20:14:00.0000,  1.015450797002362E+08,  1.215437265820204E+08,  2.442334927763738E+06, -2.219034075670151E+01,  2.528624687055622E+01, -2.097898593630344E+00,
2459133.343750000, A.D. 2020-Oct-10 20:15:00.0000,  1.015437482736863E+08,  1.215452437495279E+08,  2.442209053701237E+06, -2.219054421332251E+01,  2.528600334697919E+01, -2.097903487275115E+00,
2459133.344444444, A.D. 2020-Oct-10 20:16:00.0000,  1.015424168349290E+08,  1.215467609024240E+08,  2.442083179345109E+06, -2.219074766608633E+01,  2.528575982178622E+01, -2.097908380639081E+00,
2459133.345138889, A.D. 2020-Oct-10 20:17:00.0000,  1.015410853839664E+08,  1.215482780407064E+08,  2.441957304695576E+06, -2.219095111499270E+01,  2.528551629497772E+01, -2.097913273722234E+00,
2459133.345833333, A.D. 2020-Oct-10 20:18:00.0000,  1.015397539207953E+08,  1.215497951643793E+08,  2.441831429752290E+06, -2.219115456004215E+01,  2.528527276655311E+01, -2.097918166524591E+00,
2459133.346527778, A.D. 2020-Oct-10 20:19:00.0000,  1.015384224454194E+08,  1.215513122734384E+08,  2.441705554515593E+06, -2.219135800123413E+01,  2.528502923651313E+01, -2.097923059046140E+00,
2459133.347222222, A.D. 2020-Oct-10 20:20:00.0000,  1.015370909578353E+08,  1.215528293678876E+08,  2.441579678985201E+06, -2.219156143856917E+01,  2.528478570485722E+01, -2.097927951286900E+00,
2459133.347916667, A.D. 2020-Oct-10 20:21:00.0000,  1.015357594580469E+08,  1.215543464477229E+08,  2.441453803161442E+06, -2.219176487204673E+01,  2.528454217158610E+01, -2.097932843246848E+00,
2459133.348611111, A.D. 2020-Oct-10 20:22:00.0000,  1.015344279460508E+08,  1.215558635129481E+08,  2.441327927044019E+06, -2.219196830166733E+01,  2.528429863669921E+01, -2.097937734926017E+00,
2459133.349305556, A.D. 2020-Oct-10 20:23:00.0000,  1.015330964218508E+08,  1.215573805635592E+08,  2.441202050633259E+06, -2.219217172743043E+01,  2.528405510019727E+01, -2.097942626324381E+00,
2459133.350000000, A.D. 2020-Oct-10 20:24:00.0000,  1.015317648854436E+08,  1.215588975995600E+08,  2.441076173928872E+06, -2.219237514933656E+01,  2.528381156207974E+01, -2.097947517441963E+00,
2459133.350694444, A.D. 2020-Oct-10 20:25:00.0000,  1.015304333368330E+08,  1.215604146209466E+08,  2.440950296931185E+06, -2.219257856738517E+01,  2.528356802234731E+01, -2.097952408278747E+00,
2459133.351388889, A.D. 2020-Oct-10 20:26:00.0000,  1.015291017760156E+08,  1.215619316277227E+08,  2.440824419639885E+06, -2.219278198157680E+01,  2.528332448099945E+01, -2.097957298834748E+00,
2459133.352083333, A.D. 2020-Oct-10 20:27:00.0000,  1.015277702029953E+08,  1.215634486198842E+08,  2.440698542055331E+06, -2.219298539191090E+01,  2.528308093803687E+01, -2.097962189109960E+00,
2459133.352777778, A.D. 2020-Oct-10 20:28:00.0000,  1.015264386177687E+08,  1.215649655974351E+08,  2.440572664177217E+06, -2.219318879838799E+01,  2.528283739345902E+01, -2.097967079104398E+00,
2459133.353472222, A.D. 2020-Oct-10 20:29:00.0000,  1.015251070203396E+08,  1.215664825603714E+08,  2.440446786005847E+06, -2.219339220100754E+01,  2.528259384726661E+01, -2.097971968818046E+00,
2459133.354166667, A.D. 2020-Oct-10 20:30:00.0000,  1.015237754107047E+08,  1.215679995086967E+08,  2.440320907540947E+06, -2.219359559977008E+01,  2.528235029945909E+01, -2.097976858250920E+00,
2459133.354861111, A.D. 2020-Oct-10 20:31:00.0000,  1.015224437888677E+08,  1.215695164424072E+08,  2.440195028782874E+06, -2.219379899467505E+01,  2.528210675003719E+01, -2.097981747403013E+00,
2459133.355555556, A.D. 2020-Oct-10 20:32:00.0000,  1.015211121548254E+08,  1.215710333615067E+08,  2.440069149731271E+06, -2.219400238572298E+01,  2.528186319900033E+01, -2.097986636274337E+00,
2459133.356250000, A.D. 2020-Oct-10 20:33:00.0000,  1.015197805085816E+08,  1.215725502659910E+08,  2.439943270386524E+06, -2.219420577291335E+01,  2.528161964634926E+01, -2.097991524864879E+00,
2459133.356944445, A.D. 2020-Oct-10 20:34:00.0000,  1.015184488501328E+08,  1.215740671558641E+08,  2.439817390748307E+06, -2.219440915624665E+01,  2.528137609208341E+01, -2.097996413174659E+00,
2459133.357638889, A.D. 2020-Oct-10 20:35:00.0000,  1.015171171794829E+08,  1.215755840311220E+08,  2.439691510816962E+06, -2.219461253572237E+01,  2.528113253620348E+01, -2.098001301203661E+00,
2459133.358333333, A.D. 2020-Oct-10 20:36:00.0000,  1.015157854966287E+08,  1.215771008917684E+08,  2.439565630592167E+06, -2.219481591134102E+01,  2.528088897870895E+01, -2.098006188951905E+00,
2459133.359027778, A.D. 2020-Oct-10 20:37:00.0000,  1.015144538015737E+08,  1.215786177377993E+08,  2.439439750074297E+06, -2.219501928310207E+01,  2.528064541960052E+01, -2.098011076419377E+00,
2459133.359722222, A.D. 2020-Oct-10 20:38:00.0000,  1.015131220943148E+08,  1.215801345692187E+08,  2.439313869263008E+06, -2.219522265100604E+01,  2.528040185887764E+01, -2.098015963606091E+00,
2459133.360416667, A.D. 2020-Oct-10 20:39:00.0000,  1.015117903748557E+08,  1.215816513860223E+08,  2.439187988158666E+06, -2.219542601505238E+01,  2.528015829654102E+01, -2.098020850512038E+00,
2459133.361111111, A.D. 2020-Oct-10 20:40:00.0000,  1.015104586431931E+08,  1.215831681882142E+08,  2.439062106760949E+06, -2.219562937524162E+01,  2.527991473259011E+01, -2.098025737137235E+00,
2459133.361805555, A.D. 2020-Oct-10 20:41:00.0000,  1.015091268993308E+08,  1.215846849757902E+08,  2.438936225070216E+06, -2.219583273157323E+01,  2.527967116702565E+01, -2.098030623481666E+00,
2459133.362500000, A.D. 2020-Oct-10 20:42:00.0000,  1.015077951432654E+08,  1.215862017487542E+08,  2.438810343086146E+06, -2.219603608404772E+01,  2.527942759984706E+01, -2.098035509545349E+00,
2459133.363194444, A.D. 2020-Oct-10 20:43:00.0000,  1.015064633750008E+08,  1.215877185071021E+08,  2.438684460809089E+06, -2.219623943266457E+01,  2.527918403105506E+01, -2.098040395328272E+00,
2459133.363888889, A.D. 2020-Oct-10 20:44:00.0000,  1.015051315945337E+08,  1.215892352508378E+08,  2.438558578238711E+06, -2.219644277742428E+01,  2.527894046064910E+01, -2.098045280830451E+00,
2459133.364583333, A.D. 2020-Oct-10 20:45:00.0000,  1.015037998018676E+08,  1.215907519799573E+08,  2.438432695375398E+06, -2.219664611832632E+01,  2.527869688862991E+01, -2.098050166051873E+00,
2459133.365277778, A.D. 2020-Oct-10 20:46:00.0000,  1.015024679969995E+08,  1.215922686944644E+08,  2.438306812218800E+06, -2.219684945537122E+01,  2.527845331499692E+01, -2.098055050992558E+00,
2459133.365972222, A.D. 2020-Oct-10 20:47:00.0000,  1.015011361799331E+08,  1.215937853943550E+08,  2.438180928769283E+06, -2.219705278855845E+01,  2.527820973975087E+01, -2.098059935652493E+00,
2459133.366666667, A.D. 2020-Oct-10 20:48:00.0000,  1.014998043506650E+08,  1.215953020796331E+08,  2.438055045026533E+06, -2.219725611788850E+01,  2.527796616289117E+01, -2.098064820031688E+00,
2459133.367361111, A.D. 2020-Oct-10 20:49:00.0000,  1.014984725091991E+08,  1.215968187502945E+08,  2.437929160990879E+06, -2.219745944336086E+01,  2.527772258441857E+01, -2.098069704130138E+00,
2459133.368055556, A.D. 2020-Oct-10 20:50:00.0000,  1.014971406555319E+08,  1.215983354063431E+08,  2.437803276662052E+06, -2.219766276497604E+01,  2.527747900433251E+01, -2.098074587947851E+00,
2459133.368750000, A.D. 2020-Oct-10 20:51:00.0000,  1.014958087896674E+08,  1.215998520477749E+08,  2.437677392040342E+06, -2.219786608273352E+01,  2.527723542263369E+01, -2.098079471484825E+00,
2459133.369444444, A.D. 2020-Oct-10 20:52:00.0000,  1.014944769116021E+08,  1.216013686745938E+08,  2.437551507125475E+06, -2.219806939663380E+01,  2.527699183932158E+01, -2.098084354741070E+00,
2459133.370138889, A.D. 2020-Oct-10 20:53:00.0000,  1.014931450213399E+08,  1.216028852867956E+08,  2.437425621917777E+06, -2.219827270667635E+01,  2.527674825439688E+01, -2.098089237716575E+00,
2459133.370833333, A.D. 2020-Oct-10 20:54:00.0000,  1.014918131188774E+08,  1.216044018843842E+08,  2.437299736416966E+06, -2.219847601286169E+01,  2.527650466785905E+01, -2.098094120411355E+00,
2459133.371527778, A.D. 2020-Oct-10 20:55:00.0000,  1.014904812042185E+08,  1.216059184673556E+08,  2.437173850623339E+06, -2.219867931518929E+01,  2.527626107970880E+01, -2.098099002825402E+00,
2459133.372222222, A.D. 2020-Oct-10 20:56:00.0000,  1.014891492773598E+08,  1.216074350357137E+08,  2.437047964536630E+06, -2.219888261365967E+01,  2.527601748994558E+01, -2.098103884958729E+00,
2459133.372916667, A.D. 2020-Oct-10 20:57:00.0000,  1.014878173383050E+08,  1.216089515894544E+08,  2.436922078157157E+06, -2.219908590827229E+01,  2.527577389857011E+01, -2.098108766811324E+00,
2459133.373611111, A.D. 2020-Oct-10 20:58:00.0000,  1.014864853870509E+08,  1.216104681285814E+08,  2.436796191484615E+06, -2.219928919902767E+01,  2.527553030558183E+01, -2.098113648383199E+00,
2459133.374305556, A.D. 2020-Oct-10 20:59:00.0000,  1.014851534236012E+08,  1.216119846530909E+08,  2.436670304519363E+06, -2.219949248592527E+01,  2.527528671098147E+01, -2.098118529674352E+00,
2459133.375000000, A.D. 2020-Oct-10 21:00:00.0000,  1.014838214479527E+08,  1.216135011629867E+08,  2.436544417261064E+06, -2.219969576896563E+01,  2.527504311476845E+01, -2.098123410684787E+00,
2459133.375694444, A.D. 2020-Oct-10 21:01:00.0000,  1.014824894601073E+08,  1.216150176582666E+08,  2.436418529709920E+06, -2.219989904814845E+01,  2.527479951694320E+01, -2.098128291414511E+00,
2459133.376388889, A.D. 2020-Oct-10 21:02:00.0000,  1.014811574600670E+08,  1.216165341389287E+08,  2.436292641866103E+06, -2.220010232347348E+01,  2.527455591750611E+01, -2.098133171863513E+00,
2459133.377083333, A.D. 2020-Oct-10 21:03:00.0000,  1.014798254478286E+08,  1.216180506049767E+08,  2.436166753729306E+06, -2.220030559494124E+01,  2.527431231645662E+01, -2.098138052031807E+00,
2459133.377777778, A.D. 2020-Oct-10 21:04:00.0000,  1.014784934233957E+08,  1.216195670564065E+08,  2.436040865299881E+06, -2.220050886255117E+01,  2.527406871379545E+01, -2.098142931919384E+00,
2459133.378472222, A.D. 2020-Oct-10 21:05:00.0000,  1.014771613867652E+08,  1.216210834932222E+08,  2.435914976577491E+06, -2.220071212630382E+01,  2.527382510952204E+01, -2.098147811526262E+00,
2459133.379166667, A.D. 2020-Oct-10 21:06:00.0000,  1.014758293379407E+08,  1.216225999154196E+08,  2.435789087562494E+06, -2.220091538619863E+01,  2.527358150363713E+01, -2.098152690852423E+00,
2459133.379861111, A.D. 2020-Oct-10 21:07:00.0000,  1.014744972769190E+08,  1.216241163230026E+08,  2.435663198254593E+06, -2.220111864223615E+01,  2.527333789614015E+01, -2.098157569897888E+00,
2459133.380555556, A.D. 2020-Oct-10 21:08:00.0000,  1.014731652037037E+08,  1.216256327159671E+08,  2.435537308654115E+06, -2.220132189441581E+01,  2.527309428703182E+01, -2.098162448662642E+00,
2459133.381250000, A.D. 2020-Oct-10 21:09:00.0000,  1.014718331182918E+08,  1.216271490943169E+08,  2.435411418760762E+06, -2.220152514273816E+01,  2.527285067631159E+01, -2.098167327146703E+00,
2459133.381944444, A.D. 2020-Oct-10 21:10:00.0000,  1.014705010206867E+08,  1.216286654580481E+08,  2.435285528574876E+06, -2.220172838720264E+01,  2.527260706398017E+01, -2.098172205350064E+00,
2459133.382638889, A.D. 2020-Oct-10 21:11:00.0000,  1.014691689108854E+08,  1.216301818071645E+08,  2.435159638096139E+06, -2.220193162780978E+01,  2.527236345003701E+01, -2.098177083272727E+00,
2459133.383333333, A.D. 2020-Oct-10 21:12:00.0000,  1.014678367888915E+08,  1.216316981416621E+08,  2.435033747324884E+06, -2.220213486455906E+01,  2.527211983448284E+01, -2.098181960914696E+00,
2459133.384027778, A.D. 2020-Oct-10 21:13:00.0000,  1.014665046547018E+08,  1.216332144615446E+08,  2.434907856260821E+06, -2.220233809745097E+01,  2.527187621731709E+01, -2.098186838275975E+00,
2459133.384722222, A.D. 2020-Oct-10 21:14:00.0000,  1.014651725083199E+08,  1.216347307668081E+08,  2.434781964904301E+06, -2.220254132648500E+01,  2.527163259854048E+01, -2.098191715356556E+00,
2459133.385416667, A.D. 2020-Oct-10 21:15:00.0000,  1.014638403497427E+08,  1.216362470574564E+08,  2.434656073254995E+06, -2.220274455166166E+01,  2.527138897815247E+01, -2.098196592156457E+00,
2459133.386111111, A.D. 2020-Oct-10 21:16:00.0000,  1.014625081789739E+08,  1.216377633334854E+08,  2.434530181313261E+06, -2.220294777298041E+01,  2.527114535615376E+01, -2.098201468675665E+00,
2459133.386805556, A.D. 2020-Oct-10 21:17:00.0000,  1.014611759960101E+08,  1.216392795948990E+08,  2.434404289078772E+06, -2.220315099044178E+01,  2.527090173254381E+01, -2.098206344914194E+00,
2459133.387500000, A.D. 2020-Oct-10 21:18:00.0000,  1.014598438008551E+08,  1.216407958416932E+08,  2.434278396551877E+06, -2.220335420404523E+01,  2.527065810732333E+01, -2.098211220872038E+00,
2459133.388194445, A.D. 2020-Oct-10 21:19:00.0000,  1.014585115935057E+08,  1.216423120738718E+08,  2.434152503732271E+06, -2.220355741379129E+01,  2.527041448049177E+01, -2.098216096549207E+00,
2459133.388888889, A.D. 2020-Oct-10 21:20:00.0000,  1.014571793739656E+08,  1.216438282914308E+08,  2.434026610620297E+06, -2.220376061967939E+01,  2.527017085204984E+01, -2.098220971945686E+00,
2459133.389583333, A.D. 2020-Oct-10 21:21:00.0000,  1.014558471422314E+08,  1.216453444943740E+08,  2.433900717215642E+06, -2.220396382171010E+01,  2.526992722199700E+01, -2.098225847061498E+00,
2459133.390277778, A.D. 2020-Oct-10 21:22:00.0000,  1.014545148983071E+08,  1.216468606826974E+08,  2.433774823518664E+06, -2.220416701988284E+01,  2.526968359033396E+01, -2.098230721896631E+00,
2459133.390972222, A.D. 2020-Oct-10 21:23:00.0000,  1.014531826421892E+08,  1.216483768564048E+08,  2.433648929529026E+06, -2.220437021419816E+01,  2.526943995706017E+01, -2.098235596451097E+00,
2459133.391666667, A.D. 2020-Oct-10 21:24:00.0000,  1.014518503738815E+08,  1.216498930154921E+08,  2.433523035247095E+06, -2.220457340465551E+01,  2.526919632217635E+01, -2.098240470724887E+00,
2459133.392361111, A.D. 2020-Oct-10 21:25:00.0000,  1.014505180933807E+08,  1.216514091599633E+08,  2.433397140672550E+06, -2.220477659125541E+01,  2.526895268568193E+01, -2.098245344718014E+00,
2459133.393055555, A.D. 2020-Oct-10 21:26:00.0000,  1.014491858006907E+08,  1.216529252898143E+08,  2.433271245805740E+06, -2.220497977399734E+01,  2.526870904757766E+01, -2.098250218430469E+00,
2459133.393750000, A.D. 2020-Oct-10 21:27:00.0000,  1.014478534958080E+08,  1.216544414050490E+08,  2.433145350646347E+06, -2.220518295288180E+01,  2.526846540786295E+01, -2.098255091862269E+00,
2459133.394444444, A.D. 2020-Oct-10 21:28:00.0000,  1.014465211787364E+08,  1.216559575056632E+08,  2.433019455194734E+06, -2.220538612790826E+01,  2.526822176653854E+01, -2.098259965013398E+00,
2459133.395138889, A.D. 2020-Oct-10 21:29:00.0000,  1.014451888494727E+08,  1.216574735916609E+08,  2.432893559450552E+06, -2.220558929907725E+01,  2.526797812360387E+01, -2.098264837883871E+00,
2459133.395833333, A.D. 2020-Oct-10 21:30:00.0000,  1.014438565080206E+08,  1.216589896630380E+08,  2.432767663414188E+06, -2.220579246638823E+01,  2.526773447905965E+01, -2.098269710473682E+00,
2459133.396527778, A.D. 2020-Oct-10 21:31:00.0000,  1.014425241543769E+08,  1.216605057197983E+08,  2.432641767085306E+06, -2.220599562984171E+01,  2.526749083290535E+01, -2.098274582782844E+00,
